Name,REDACTED
Address,REDACTED
"Account Number",REDACTED
Disclaimer,"The information contained in this file is intended for the personal and confidential use of the recipient(s) named above.  Any unauthorized use is prohibited."
Title,"CSV Export Electric Meter(s)"
Resource,Electric
"Meter Number",REDACTED
"Interval UOM",Minute(s)
"Reading Start","7/1/2023 00:00"
"Reading End","7/1/2024 23:45"
"Total Duration","367 Days"
"Total Usage",2721.75500000001
UOM,kWh
"Meter Number",Date,"Start Time",Duration,Consumption,Generation,Net
REDACTED,5/30/2024,"1:00 AM",15,0.3750,0.0000,0.3750
REDACTED,5/30/2024,"1:15 AM",15,0.3350,0.0000,0.3350
REDACTED,5/30/2024,"1:30 AM",15,0.1900,0.0000,0.1900
REDACTED,5/30/2024,"1:45 AM",15,0.1800,0.0000,0.1800
REDACTED,5/30/2024,"2:00 AM",15,0.1750,0.0000,0.1750
REDACTED,5/30/2024,"2:15 AM",15,0.1550,0.0000,0.1550
REDACTED,5/30/2024,"2:30 AM",15,0.1150,0.0000,0.1150
REDACTED,5/30/2024,"2:45 AM",15,0.1400,0.0000,0.1400
REDACTED,5/30/2024,"3:00 AM",15,0.1600,0.0000,0.1600
REDACTED,5/30/2024,"3:15 AM",15,0.1700,0.0000,0.1700
REDACTED,5/30/2024,"3:30 AM",15,0.1350,0.0000,0.1350
REDACTED,5/30/2024,"3:45 AM",15,0.1400,0.0000,0.1400
REDACTED,5/30/2024,"4:00 AM",15,0.1400,0.0000,0.1400
REDACTED,5/30/2024,"4:15 AM",15,0.1450,0.0000,0.1450
REDACTED,5/30/2024,"4:30 AM",15,0.1200,0.0000,0.1200
REDACTED,5/30/2024,"4:45 AM",15,0.1400,0.0000,0.1400
REDACTED,5/30/2024,"5:00 AM",15,0.1750,0.0000,0.1750
REDACTED,5/30/2024,"5:15 AM",15,0.1900,0.0000,0.1900
REDACTED,5/30/2024,"5:30 AM",15,0.1650,0.0000,0.1650
REDACTED,5/30/2024,"5:45 AM",15,0.1400,0.0000,0.1400
REDACTED,5/30/2024,"6:00 AM",15,0.1300,0.0000,0.1300
REDACTED,5/30/2024,"6:15 AM",15,0.1600,0.0000,0.1600
REDACTED,5/30/2024,"6:30 AM",15,0.1300,0.0000,0.1300
REDACTED,5/30/2024,"6:45 AM",15,0.1800,0.0000,0.1800
REDACTED,5/30/2024,"7:00 AM",15,0.3000,0.0000,0.3000
REDACTED,5/30/2024,"7:15 AM",15,0.3000,0.0000,0.3000
REDACTED,5/30/2024,"7:30 AM",15,0.4750,0.0000,0.4750
REDACTED,5/30/2024,"7:45 AM",15,0.3300,0.0000,0.3300
REDACTED,5/30/2024,"8:00 AM",15,0.2750,0.0000,0.2750
REDACTED,5/30/2024,"8:15 AM",15,0.2700,0.0000,0.2700
REDACTED,5/30/2024,"8:30 AM",15,0.2750,0.0000,0.2750
REDACTED,5/30/2024,"8:45 AM",15,0.2200,0.0000,0.2200
REDACTED,5/30/2024,"9:00 AM",15,0.1000,0.0000,0.1000
REDACTED,5/30/2024,"9:15 AM",15,0.0350,0.0000,0.0350
REDACTED,5/30/2024,"9:30 AM",15,0.0150,0.0700,-0.0550
REDACTED,5/30/2024,"9:45 AM",15,0.0000,0.3800,-0.3800
REDACTED,5/30/2024,"10:00 AM",15,0.0000,1.0150,-1.0150
REDACTED,5/30/2024,"10:15 AM",15,0.0000,1.2050,-1.2050
REDACTED,5/30/2024,"10:30 AM",15,0.0000,0.9850,-0.9850
REDACTED,5/30/2024,"10:45 AM",15,0.0000,1.1400,-1.1400
REDACTED,5/30/2024,"11:00 AM",15,0.0000,1.1650,-1.1650
REDACTED,5/30/2024,"11:15 AM",15,0.0000,1.2000,-1.2000
REDACTED,5/30/2024,"11:30 AM",15,0.0000,1.2250,-1.2250
REDACTED,5/30/2024,"11:45 AM",15,0.0000,1.2850,-1.2850
REDACTED,5/30/2024,"12:00 PM",15,0.0000,0.8900,-0.8900
REDACTED,5/30/2024,"12:15 PM",15,0.0000,0.9700,-0.9700
REDACTED,5/30/2024,"12:30 PM",15,0.0000,1.3150,-1.3150
REDACTED,5/30/2024,"12:45 PM",15,0.0000,1.3450,-1.3450
REDACTED,5/30/2024,"1:00 PM",15,0.0000,1.3750,-1.3750
REDACTED,5/30/2024,"1:15 PM",15,0.0000,1.3950,-1.3950
REDACTED,5/30/2024,"1:30 PM",15,0.0000,1.3300,-1.3300
REDACTED,5/30/2024,"1:45 PM",15,0.0000,1.3850,-1.3850
REDACTED,5/30/2024,"2:00 PM",15,0.0000,1.3600,-1.3600
REDACTED,5/30/2024,"2:15 PM",15,0.0000,1.3300,-1.3300
REDACTED,5/30/2024,"2:30 PM",15,0.0000,1.3200,-1.3200
REDACTED,5/30/2024,"2:45 PM",15,0.0000,1.1700,-1.1700
REDACTED,5/30/2024,"3:00 PM",15,0.0000,1.1450,-1.1450
REDACTED,5/30/2024,"3:15 PM",15,0.0000,1.1400,-1.1400
REDACTED,5/30/2024,"3:30 PM",15,0.0000,1.0600,-1.0600
REDACTED,5/30/2024,"3:45 PM",15,0.0000,0.9900,-0.9900
REDACTED,5/30/2024,"4:00 PM",15,0.0000,0.8750,-0.8750
REDACTED,5/30/2024,"4:15 PM",15,0.0000,0.6700,-0.6700
REDACTED,5/30/2024,"4:30 PM",15,0.0000,0.8300,-0.8300
REDACTED,5/30/2024,"4:45 PM",15,0.0000,0.7700,-0.7700
REDACTED,5/30/2024,"5:00 PM",15,0.0000,0.6700,-0.6700
REDACTED,5/30/2024,"5:15 PM",15,0.0000,0.5650,-0.5650
REDACTED,5/30/2024,"5:30 PM",15,0.0000,0.4300,-0.4300
REDACTED,5/30/2024,"5:45 PM",15,0.0000,0.3150,-0.3150
REDACTED,5/30/2024,"6:00 PM",15,0.0000,0.1900,-0.1900
REDACTED,5/30/2024,"6:15 PM",15,0.0100,0.0950,-0.0850
REDACTED,5/30/2024,"6:30 PM",15,0.0400,0.0150,0.0250
REDACTED,5/30/2024,"6:45 PM",15,0.0950,0.0000,0.0950
REDACTED,5/30/2024,"7:00 PM",15,0.1600,0.0000,0.1600
REDACTED,5/30/2024,"7:15 PM",15,0.4200,0.0000,0.4200
REDACTED,5/30/2024,"7:30 PM",15,0.4100,0.0000,0.4100
REDACTED,5/30/2024,"7:45 PM",15,0.4650,0.0000,0.4650
REDACTED,5/30/2024,"8:00 PM",15,0.4200,0.0000,0.4200
REDACTED,5/30/2024,"8:15 PM",15,0.4800,0.0000,0.4800
REDACTED,5/30/2024,"8:30 PM",15,0.4150,0.0000,0.4150
REDACTED,5/30/2024,"8:45 PM",15,0.3900,0.0000,0.3900
REDACTED,5/30/2024,"9:00 PM",15,0.4300,0.0000,0.4300
REDACTED,5/30/2024,"9:15 PM",15,0.3650,0.0000,0.3650
REDACTED,5/30/2024,"9:30 PM",15,0.3000,0.0000,0.3000
REDACTED,5/30/2024,"9:45 PM",15,0.3050,0.0000,0.3050
REDACTED,5/30/2024,"10:00 PM",15,0.3150,0.0000,0.3150
REDACTED,5/30/2024,"10:15 PM",15,0.3800,0.0000,0.3800
REDACTED,5/30/2024,"10:30 PM",15,0.3500,0.0000,0.3500
REDACTED,5/30/2024,"10:45 PM",15,0.5550,0.0000,0.5550
REDACTED,5/30/2024,"11:00 PM",15,0.5250,0.0000,0.5250
REDACTED,5/30/2024,"11:15 PM",15,0.3350,0.0000,0.3350
REDACTED,5/30/2024,"11:30 PM",15,0.2450,0.0000,0.2450
REDACTED,5/30/2024,"11:45 PM",15,0.3750,0.0000,0.3750
REDACTED,5/31/2024,"12:00 AM",15,0.5450,0.0000,0.5450
REDACTED,5/31/2024,"12:15 AM",15,0.7500,0.0000,0.7500
REDACTED,5/31/2024,"12:30 AM",15,0.6350,0.0000,0.6350
REDACTED,5/31/2024,"12:45 AM",15,0.3800,0.0000,0.3800
REDACTED,5/31/2024,"1:00 AM",15,0.3550,0.0000,0.3550
REDACTED,5/31/2024,"1:15 AM",15,0.3100,0.0000,0.3100
REDACTED,5/31/2024,"1:30 AM",15,0.2200,0.0000,0.2200
REDACTED,5/31/2024,"1:45 AM",15,0.1900,0.0000,0.1900
REDACTED,5/31/2024,"2:00 AM",15,0.2000,0.0000,0.2000
REDACTED,5/31/2024,"2:15 AM",15,0.1400,0.0000,0.1400
REDACTED,5/31/2024,"2:30 AM",15,0.1350,0.0000,0.1350
REDACTED,5/31/2024,"2:45 AM",15,0.1400,0.0000,0.1400
REDACTED,5/31/2024,"3:00 AM",15,0.1950,0.0000,0.1950
REDACTED,5/31/2024,"3:15 AM",15,0.1800,0.0000,0.1800
REDACTED,5/31/2024,"3:30 AM",15,0.1600,0.0000,0.1600
REDACTED,5/31/2024,"3:45 AM",15,0.1400,0.0000,0.1400
REDACTED,5/31/2024,"4:00 AM",15,0.1550,0.0000,0.1550
REDACTED,5/31/2024,"4:15 AM",15,0.1700,0.0000,0.1700
REDACTED,5/31/2024,"4:30 AM",15,0.1450,0.0000,0.1450
REDACTED,5/31/2024,"4:45 AM",15,0.1300,0.0000,0.1300
REDACTED,5/31/2024,"5:00 AM",15,0.1600,0.0000,0.1600
REDACTED,5/31/2024,"5:15 AM",15,0.1550,0.0000,0.1550
REDACTED,5/31/2024,"5:30 AM",15,0.1600,0.0000,0.1600
REDACTED,5/31/2024,"5:45 AM",15,0.1500,0.0000,0.1500
REDACTED,5/31/2024,"6:00 AM",15,0.1350,0.0000,0.1350
REDACTED,5/31/2024,"6:15 AM",15,0.1150,0.0000,0.1150
REDACTED,5/31/2024,"6:30 AM",15,0.1100,0.0000,0.1100
REDACTED,5/31/2024,"6:45 AM",15,0.1450,0.0000,0.1450
REDACTED,5/31/2024,"7:00 AM",15,0.3050,0.0000,0.3050
REDACTED,5/31/2024,"7:15 AM",15,0.3600,0.0000,0.3600
REDACTED,5/31/2024,"7:30 AM",15,0.4350,0.0000,0.4350
REDACTED,5/31/2024,"7:45 AM",15,0.4450,0.0000,0.4450
REDACTED,5/31/2024,"8:00 AM",15,0.3950,0.0000,0.3950
REDACTED,5/31/2024,"8:15 AM",15,0.3750,0.0000,0.3750
REDACTED,5/31/2024,"8:30 AM",15,0.6800,0.0000,0.6800
REDACTED,5/31/2024,"8:45 AM",15,0.5850,0.0000,0.5850
REDACTED,5/31/2024,"9:00 AM",15,0.4300,0.0000,0.4300
REDACTED,5/31/2024,"9:15 AM",15,0.4250,0.0000,0.4250
REDACTED,5/31/2024,"9:30 AM",15,0.5800,0.0000,0.5800
REDACTED,5/31/2024,"9:45 AM",15,0.3550,0.0000,0.3550
REDACTED,5/31/2024,"10:00 AM",15,0.2750,0.0000,0.2750
REDACTED,5/31/2024,"10:15 AM",15,0.1750,0.0000,0.1750
REDACTED,5/31/2024,"10:30 AM",15,0.1800,0.0000,0.1800
REDACTED,5/31/2024,"10:45 AM",15,0.1350,0.0050,0.1300
REDACTED,5/31/2024,"11:00 AM",15,0.0050,0.0700,-0.0650
REDACTED,5/31/2024,"11:15 AM",15,0.0250,0.1300,-0.1050
REDACTED,5/31/2024,"11:30 AM",15,0.0000,0.3450,-0.3450
REDACTED,5/31/2024,"11:45 AM",15,0.0000,0.6350,-0.6350
REDACTED,5/31/2024,"12:00 PM",15,0.0050,0.7050,-0.7000
REDACTED,5/31/2024,"12:15 PM",15,0.0000,1.1250,-1.1250
REDACTED,5/31/2024,"12:30 PM",15,0.0000,1.4600,-1.4600
REDACTED,5/31/2024,"12:45 PM",15,0.0000,1.4400,-1.4400
REDACTED,5/31/2024,"1:00 PM",15,0.0000,1.3950,-1.3950
REDACTED,5/31/2024,"1:15 PM",15,0.0000,1.4100,-1.4100
REDACTED,5/31/2024,"1:30 PM",15,0.0000,1.3050,-1.3050
REDACTED,5/31/2024,"1:45 PM",15,0.0000,1.2600,-1.2600
REDACTED,5/31/2024,"2:00 PM",15,0.0000,1.2600,-1.2600
REDACTED,5/31/2024,"2:15 PM",15,0.0000,1.2650,-1.2650
REDACTED,5/31/2024,"2:30 PM",15,0.0000,1.2150,-1.2150
REDACTED,5/31/2024,"2:45 PM",15,0.0000,1.3150,-1.3150
REDACTED,5/31/2024,"3:00 PM",15,0.0000,1.1900,-1.1900
REDACTED,5/31/2024,"3:15 PM",15,0.0000,1.0100,-1.0100
REDACTED,5/31/2024,"3:30 PM",15,0.0000,0.6050,-0.6050
REDACTED,5/31/2024,"3:45 PM",15,0.0000,0.5500,-0.5500
REDACTED,5/31/2024,"4:00 PM",15,0.0000,0.6700,-0.6700
REDACTED,5/31/2024,"4:15 PM",15,0.0000,0.2600,-0.2600
REDACTED,5/31/2024,"4:30 PM",15,0.0300,0.1300,-0.1000
REDACTED,5/31/2024,"4:45 PM",15,0.0150,0.1200,-0.1050
REDACTED,5/31/2024,"5:00 PM",15,0.1650,0.0100,0.1550
REDACTED,5/31/2024,"5:15 PM",15,0.2650,0.0050,0.2600
REDACTED,5/31/2024,"5:30 PM",15,0.2750,0.0000,0.2750
REDACTED,5/31/2024,"5:45 PM",15,0.1850,0.0000,0.1850
REDACTED,5/31/2024,"6:00 PM",15,0.0500,0.0000,0.0500
REDACTED,5/31/2024,"6:15 PM",15,0.1650,0.0000,0.1650
REDACTED,5/31/2024,"6:30 PM",15,0.2800,0.0000,0.2800
REDACTED,5/31/2024,"6:45 PM",15,0.3100,0.0000,0.3100
REDACTED,5/31/2024,"7:00 PM",15,0.3400,0.0000,0.3400
REDACTED,5/31/2024,"7:15 PM",15,0.3200,0.0000,0.3200
REDACTED,5/31/2024,"7:30 PM",15,0.3100,0.0000,0.3100
REDACTED,5/31/2024,"7:45 PM",15,0.2650,0.0000,0.2650
REDACTED,5/31/2024,"8:00 PM",15,0.3050,0.0000,0.3050
REDACTED,5/31/2024,"8:15 PM",15,0.4150,0.0000,0.4150
REDACTED,5/31/2024,"8:30 PM",15,0.2700,0.0000,0.2700
REDACTED,5/31/2024,"8:45 PM",15,0.2850,0.0000,0.2850
REDACTED,5/31/2024,"9:00 PM",15,0.2500,0.0000,0.2500
REDACTED,5/31/2024,"9:15 PM",15,0.2650,0.0000,0.2650
REDACTED,5/31/2024,"9:30 PM",15,0.2650,0.0000,0.2650
REDACTED,5/31/2024,"9:45 PM",15,0.2850,0.0000,0.2850
REDACTED,5/31/2024,"10:00 PM",15,0.2700,0.0000,0.2700
REDACTED,5/31/2024,"10:15 PM",15,0.2900,0.0000,0.2900
REDACTED,5/31/2024,"10:30 PM",15,0.2450,0.0000,0.2450
REDACTED,5/31/2024,"10:45 PM",15,0.2550,0.0000,0.2550
REDACTED,5/31/2024,"11:00 PM",15,0.2450,0.0000,0.2450
REDACTED,5/31/2024,"11:15 PM",15,0.2600,0.0000,0.2600
REDACTED,5/31/2024,"11:30 PM",15,0.2450,0.0000,0.2450
REDACTED,5/31/2024,"11:45 PM",15,0.2650,0.0000,0.2650
REDACTED,6/1/2024,"12:00 AM",15,0.5400,0.0000,0.5400
REDACTED,6/1/2024,"12:15 AM",15,0.5100,0.0000,0.5100
REDACTED,6/1/2024,"12:30 AM",15,0.3700,0.0000,0.3700
REDACTED,6/1/2024,"12:45 AM",15,0.3600,0.0000,0.3600
REDACTED,6/1/2024,"1:00 AM",15,0.3650,0.0000,0.3650
REDACTED,6/1/2024,"1:15 AM",15,0.3550,0.0000,0.3550
REDACTED,6/1/2024,"1:30 AM",15,0.2100,0.0000,0.2100
REDACTED,6/1/2024,"1:45 AM",15,0.1600,0.0000,0.1600
REDACTED,6/1/2024,"2:00 AM",15,0.1300,0.0000,0.1300
REDACTED,6/1/2024,"2:15 AM",15,0.1450,0.0000,0.1450
REDACTED,6/1/2024,"2:30 AM",15,0.1450,0.0000,0.1450
REDACTED,6/1/2024,"2:45 AM",15,0.1500,0.0000,0.1500
REDACTED,6/1/2024,"3:00 AM",15,0.1400,0.0000,0.1400
REDACTED,6/1/2024,"3:15 AM",15,0.1550,0.0000,0.1550
REDACTED,6/1/2024,"3:30 AM",15,0.1900,0.0000,0.1900
REDACTED,6/1/2024,"3:45 AM",15,0.1650,0.0000,0.1650
REDACTED,6/1/2024,"4:00 AM",15,0.1500,0.0000,0.1500
REDACTED,6/1/2024,"4:15 AM",15,0.1250,0.0000,0.1250
REDACTED,6/1/2024,"4:30 AM",15,0.1600,0.0000,0.1600
REDACTED,6/1/2024,"4:45 AM",15,0.1500,0.0000,0.1500
REDACTED,6/1/2024,"5:00 AM",15,0.1550,0.0000,0.1550
REDACTED,6/1/2024,"5:15 AM",15,0.1450,0.0000,0.1450
REDACTED,6/1/2024,"5:30 AM",15,0.1450,0.0000,0.1450
REDACTED,6/1/2024,"5:45 AM",15,0.1400,0.0000,0.1400
REDACTED,6/1/2024,"6:00 AM",15,0.1200,0.0000,0.1200
REDACTED,6/1/2024,"6:15 AM",15,0.1150,0.0000,0.1150
REDACTED,6/1/2024,"6:30 AM",15,0.1150,0.0000,0.1150
REDACTED,6/1/2024,"6:45 AM",15,0.1750,0.0000,0.1750
REDACTED,6/1/2024,"7:00 AM",15,0.3050,0.0000,0.3050
REDACTED,6/1/2024,"7:15 AM",15,0.2800,0.0000,0.2800
REDACTED,6/1/2024,"7:30 AM",15,0.3700,0.0000,0.3700
REDACTED,6/1/2024,"7:45 AM",15,0.3800,0.0000,0.3800
REDACTED,6/1/2024,"8:00 AM",15,0.3500,0.0000,0.3500
REDACTED,6/1/2024,"8:15 AM",15,0.4000,0.0000,0.4000
REDACTED,6/1/2024,"8:30 AM",15,0.4350,0.0000,0.4350
REDACTED,6/1/2024,"8:45 AM",15,0.3550,0.0000,0.3550
REDACTED,6/1/2024,"9:00 AM",15,0.3350,0.0000,0.3350
REDACTED,6/1/2024,"9:15 AM",15,0.2650,0.0000,0.2650
REDACTED,6/1/2024,"9:30 AM",15,0.2550,0.0000,0.2550
REDACTED,6/1/2024,"9:45 AM",15,0.2450,0.0000,0.2450
REDACTED,6/1/2024,"10:00 AM",15,0.2800,0.0000,0.2800
REDACTED,6/1/2024,"10:15 AM",15,0.3450,0.0000,0.3450
REDACTED,6/1/2024,"10:30 AM",15,0.2050,0.0000,0.2050
REDACTED,6/1/2024,"10:45 AM",15,0.2050,0.0000,0.2050
REDACTED,6/1/2024,"11:00 AM",15,0.1650,0.0000,0.1650
REDACTED,6/1/2024,"11:15 AM",15,0.0550,0.0050,0.0500
REDACTED,6/1/2024,"11:30 AM",15,0.0200,0.0100,0.0100
REDACTED,6/1/2024,"11:45 AM",15,0.0150,0.0750,-0.0600
REDACTED,6/1/2024,"12:00 PM",15,0.0000,0.2050,-0.2050
REDACTED,6/1/2024,"12:15 PM",15,0.0300,0.1800,-0.1500
REDACTED,6/1/2024,"12:30 PM",15,0.0000,0.6850,-0.6850
REDACTED,6/1/2024,"12:45 PM",15,0.0000,0.9200,-0.9200
REDACTED,6/1/2024,"1:00 PM",15,0.0000,1.0850,-1.0850
REDACTED,6/1/2024,"1:15 PM",15,0.0000,1.4000,-1.4000
REDACTED,6/1/2024,"1:30 PM",15,0.0000,1.3900,-1.3900
REDACTED,6/1/2024,"1:45 PM",15,0.0000,1.0900,-1.0900
REDACTED,6/1/2024,"2:00 PM",15,0.0000,1.3200,-1.3200
REDACTED,6/1/2024,"2:15 PM",15,0.0000,1.4000,-1.4000
REDACTED,6/1/2024,"2:30 PM",15,0.0000,1.3350,-1.3350
REDACTED,6/1/2024,"2:45 PM",15,0.0000,1.3350,-1.3350
REDACTED,6/1/2024,"3:00 PM",15,0.0000,1.1850,-1.1850
REDACTED,6/1/2024,"3:15 PM",15,0.0000,1.2250,-1.2250
REDACTED,6/1/2024,"3:30 PM",15,0.0000,1.0850,-1.0850
REDACTED,6/1/2024,"3:45 PM",15,0.0000,0.8400,-0.8400
REDACTED,6/1/2024,"4:00 PM",15,0.0000,0.7000,-0.7000
REDACTED,6/1/2024,"4:15 PM",15,0.0000,0.6350,-0.6350
REDACTED,6/1/2024,"4:30 PM",15,0.0000,0.8500,-0.8500
REDACTED,6/1/2024,"4:45 PM",15,0.0000,0.4250,-0.4250
REDACTED,6/1/2024,"5:00 PM",15,0.0050,0.3200,-0.3150
REDACTED,6/1/2024,"5:15 PM",15,0.0000,0.2850,-0.2850
REDACTED,6/1/2024,"5:30 PM",15,0.0000,0.2250,-0.2250
REDACTED,6/1/2024,"5:45 PM",15,0.0000,0.1050,-0.1050
REDACTED,6/1/2024,"6:00 PM",15,0.0000,0.0650,-0.0650
REDACTED,6/1/2024,"6:15 PM",15,0.0500,0.0150,0.0350
REDACTED,6/1/2024,"6:30 PM",15,0.0600,0.0250,0.0350
REDACTED,6/1/2024,"6:45 PM",15,0.2700,0.0000,0.2700
REDACTED,6/1/2024,"7:00 PM",15,0.3550,0.0000,0.3550
REDACTED,6/1/2024,"7:15 PM",15,0.4100,0.0000,0.4100
REDACTED,6/1/2024,"7:30 PM",15,0.4750,0.0000,0.4750
REDACTED,6/1/2024,"7:45 PM",15,0.4150,0.0000,0.4150
REDACTED,6/1/2024,"8:00 PM",15,0.5500,0.0000,0.5500
REDACTED,6/1/2024,"8:15 PM",15,0.5350,0.0000,0.5350
REDACTED,6/1/2024,"8:30 PM",15,0.6550,0.0000,0.6550
REDACTED,6/1/2024,"8:45 PM",15,0.6300,0.0000,0.6300
REDACTED,6/1/2024,"9:00 PM",15,0.6750,0.0000,0.6750
REDACTED,6/1/2024,"9:15 PM",15,0.3400,0.0000,0.3400
REDACTED,6/1/2024,"9:30 PM",15,0.3100,0.0000,0.3100
REDACTED,6/1/2024,"9:45 PM",15,0.4750,0.0000,0.4750
REDACTED,6/1/2024,"10:00 PM",15,0.6000,0.0000,0.6000
REDACTED,6/1/2024,"10:15 PM",15,0.5000,0.0000,0.5000
REDACTED,6/1/2024,"10:30 PM",15,0.2500,0.0000,0.2500
REDACTED,6/1/2024,"10:45 PM",15,0.2600,0.0000,0.2600
REDACTED,6/1/2024,"11:00 PM",15,0.2500,0.0000,0.2500
REDACTED,6/1/2024,"11:15 PM",15,0.2500,0.0000,0.2500
REDACTED,6/1/2024,"11:30 PM",15,0.2600,0.0000,0.2600
REDACTED,6/1/2024,"11:45 PM",15,0.2950,0.0000,0.2950
REDACTED,6/2/2024,"12:00 AM",15,0.4900,0.0000,0.4900
REDACTED,6/2/2024,"12:15 AM",15,0.4600,0.0000,0.4600
REDACTED,6/2/2024,"12:30 AM",15,0.3200,0.0000,0.3200
REDACTED,6/2/2024,"12:45 AM",15,0.3650,0.0000,0.3650
REDACTED,6/2/2024,"1:00 AM",15,0.3850,0.0000,0.3850
REDACTED,6/2/2024,"1:15 AM",15,0.3900,0.0000,0.3900
REDACTED,6/2/2024,"1:30 AM",15,0.1950,0.0000,0.1950
REDACTED,6/2/2024,"1:45 AM",15,0.1700,0.0000,0.1700
REDACTED,6/2/2024,"2:00 AM",15,0.1500,0.0000,0.1500
REDACTED,6/2/2024,"2:15 AM",15,0.3100,0.0000,0.3100
REDACTED,6/2/2024,"2:30 AM",15,2.9350,0.0000,2.9350
REDACTED,6/2/2024,"2:45 AM",15,2.9350,0.0000,2.9350
REDACTED,6/2/2024,"3:00 AM",15,2.9250,0.0000,2.9250
REDACTED,6/2/2024,"3:15 AM",15,2.9150,0.0000,2.9150
REDACTED,6/2/2024,"3:30 AM",15,2.9150,0.0000,2.9150
REDACTED,6/2/2024,"3:45 AM",15,2.9050,0.0000,2.9050
REDACTED,6/2/2024,"4:00 AM",15,2.9150,0.0000,2.9150
REDACTED,6/2/2024,"4:15 AM",15,2.9100,0.0000,2.9100
REDACTED,6/2/2024,"4:30 AM",15,2.9450,0.0000,2.9450
REDACTED,6/2/2024,"4:45 AM",15,2.9400,0.0000,2.9400
REDACTED,6/2/2024,"5:00 AM",15,2.9200,0.0000,2.9200
REDACTED,6/2/2024,"5:15 AM",15,1.6700,0.0000,1.6700
REDACTED,6/2/2024,"5:30 AM",15,0.1300,0.0000,0.1300
REDACTED,6/2/2024,"5:45 AM",15,0.1200,0.0000,0.1200
REDACTED,6/2/2024,"6:00 AM",15,0.1100,0.0000,0.1100
REDACTED,6/2/2024,"6:15 AM",15,0.1250,0.0000,0.1250
REDACTED,6/2/2024,"6:30 AM",15,0.1500,0.0000,0.1500
REDACTED,6/2/2024,"6:45 AM",15,0.1600,0.0000,0.1600
REDACTED,6/2/2024,"7:00 AM",15,0.2550,0.0000,0.2550
REDACTED,6/2/2024,"7:15 AM",15,0.2550,0.0000,0.2550
REDACTED,6/2/2024,"7:30 AM",15,0.4150,0.0000,0.4150
REDACTED,6/2/2024,"7:45 AM",15,0.3650,0.0000,0.3650
REDACTED,6/2/2024,"8:00 AM",15,0.3400,0.0000,0.3400
REDACTED,6/2/2024,"8:15 AM",15,0.3450,0.0000,0.3450
REDACTED,6/2/2024,"8:30 AM",15,0.4750,0.0000,0.4750
REDACTED,6/2/2024,"8:45 AM",15,0.4000,0.0000,0.4000
REDACTED,6/2/2024,"9:00 AM",15,0.2200,0.0000,0.2200
REDACTED,6/2/2024,"9:15 AM",15,0.3600,0.0000,0.3600
REDACTED,6/2/2024,"9:30 AM",15,0.3550,0.0000,0.3550
REDACTED,6/2/2024,"9:45 AM",15,0.2950,0.0000,0.2950
REDACTED,6/2/2024,"10:00 AM",15,0.1000,0.0050,0.0950
REDACTED,6/2/2024,"10:15 AM",15,0.1100,0.0000,0.1100
REDACTED,6/2/2024,"10:30 AM",15,0.1050,0.0000,0.1050
REDACTED,6/2/2024,"10:45 AM",15,0.0800,0.0000,0.0800
REDACTED,6/2/2024,"11:00 AM",15,0.0250,0.0400,-0.0150
REDACTED,6/2/2024,"11:15 AM",15,0.0100,0.0350,-0.0250
REDACTED,6/2/2024,"11:30 AM",15,0.0000,0.1150,-0.1150
REDACTED,6/2/2024,"11:45 AM",15,0.0400,0.0100,0.0300
REDACTED,6/2/2024,"12:00 PM",15,0.0950,0.0000,0.0950
REDACTED,6/2/2024,"12:15 PM",15,0.1550,0.0000,0.1550
REDACTED,6/2/2024,"12:30 PM",15,0.0400,0.0000,0.0400
REDACTED,6/2/2024,"12:45 PM",15,0.0750,0.0000,0.0750
REDACTED,6/2/2024,"1:00 PM",15,0.0400,0.0050,0.0350
REDACTED,6/2/2024,"1:15 PM",15,0.0000,0.1050,-0.1050
REDACTED,6/2/2024,"1:30 PM",15,0.0050,0.1800,-0.1750
REDACTED,6/2/2024,"1:45 PM",15,0.0000,0.2850,-0.2850
REDACTED,6/2/2024,"2:00 PM",15,0.0000,0.3250,-0.3250
REDACTED,6/2/2024,"2:15 PM",15,0.0000,0.9200,-0.9200
REDACTED,6/2/2024,"2:30 PM",15,0.0000,0.6600,-0.6600
REDACTED,6/2/2024,"2:45 PM",15,0.0000,0.3800,-0.3800
REDACTED,6/2/2024,"3:00 PM",15,0.0000,0.3850,-0.3850
REDACTED,6/2/2024,"3:15 PM",15,0.0000,0.6750,-0.6750
REDACTED,6/2/2024,"3:30 PM",15,0.0000,0.5050,-0.5050
REDACTED,6/2/2024,"3:45 PM",15,0.0000,0.3400,-0.3400
REDACTED,6/2/2024,"4:00 PM",15,0.0000,0.3050,-0.3050
REDACTED,6/2/2024,"4:15 PM",15,0.0000,0.2600,-0.2600
REDACTED,6/2/2024,"4:30 PM",15,0.0000,0.3000,-0.3000
REDACTED,6/2/2024,"4:45 PM",15,0.0000,0.3250,-0.3250
REDACTED,6/2/2024,"5:00 PM",15,0.0000,0.2500,-0.2500
REDACTED,6/2/2024,"5:15 PM",15,0.0850,0.0200,0.0650
REDACTED,6/2/2024,"5:30 PM",15,0.2300,0.0000,0.2300
REDACTED,6/2/2024,"5:45 PM",15,0.2850,0.0000,0.2850
REDACTED,6/2/2024,"6:00 PM",15,0.3100,0.0000,0.3100
REDACTED,6/2/2024,"6:15 PM",15,0.4200,0.0000,0.4200
REDACTED,6/2/2024,"6:30 PM",15,0.3950,0.0000,0.3950
